supplier_key,canonical_supplier_name,allocated_award_value,award_count,buyer_count,supplier_id_count,supplier_identity_flags,identity_review_flags,supplier_rank,value_share,cumulative_value_share,value_band
SUP_ID:GB-CFS-319721,SODEXO LIMITED,174795413.0,1,1,1,confirmed_id,no_name_conflict,151,0.0005551679200597,0.6369437622539817,£100M–<£1B
SUP_ID:GB-COH-02765630,MARLBOROUGH HIGHWAYS LIMITED,172777777.7777778,2,2,1,id_multiple_names_review,review_name_variation,152,0.0005487597064199,0.6374925219604017,£100M–<£1B
SUP_ID:GB-CFS-307073,CSL Behring UK Ltd,168107854.5,2,2,1,confirmed_id,no_name_conflict,153,0.0005339275575181,0.6380264495179199,£100M–<£1B
SUP_ID:GB-COH-00929027,NATIONAL WESTMINSTER BANK PLC,166982000.0,4,4,1,id_multiple_names_review,review_name_variation,154,0.0005303517296956,0.6385568012476155,£100M–<£1B
SUP_ID:GB-CFS-324672,A.S Plumbing and Bathrooms Ltd,166666666.66666666,1,1,1,confirmed_id,no_name_conflict,155,0.0005293501991189,0.6390861514467344,£100M–<£1B
SUP_ID:GB-CFS-324676,Tyrer Building Contractors,166666666.66666666,1,1,1,confirmed_id,no_name_conflict,156,0.0005293501991189,0.6396155016458533,£100M–<£1B
SUP_ID:GB-CFS-324673,Cardo (Central) Limited,166666666.66666666,1,1,1,confirmed_id,no_name_conflict,157,0.0005293501991189,0.6401448518449723,£100M–<£1B
SUP_ID:GB-CFS-324677,Wilcox Plumbing & Heating Ltd,166666666.66666666,1,1,1,confirmed_id,no_name_conflict,158,0.0005293501991189,0.6406742020440912,£100M–<£1B
SUP_ID:GB-CFS-324675,fenax developments limited,166666666.66666666,1,1,1,confirmed_id,no_name_conflict,159,0.0005293501991189,0.6412035522432101,£100M–<£1B
SUP_ID:GB-CFS-324674,Eden Adaptions Ltd,166666666.66666666,1,1,1,confirmed_id,no_name_conflict,160,0.0005293501991189,0.6417329024423291,£100M–<£1B
SUP_ID:GB-COH-02394229,Palladium International Ltd,161244000.0,2,2,1,confirmed_id,no_name_conflict,161,0.0005121272610403,0.6422450297033695,£100M–<£1B
SUP_ID:GB-CFS-322409,Milton Keynes College,160000000.0,3,3,1,confirmed_id,no_name_conflict,162,0.0005081761911541,0.6427532058945237,£100M–<£1B
SUP_ID:GB-CFS-316690,British Telecommunications plc,157105290.0,1,1,1,confirmed_id,no_name_conflict,163,0.0004989822992648,0.6432521881937885,£100M–<£1B
SUP_ID:GB-COH-01243967,Mott MacDonald Limited,156366577.52285713,16,16,1,id_multiple_names_review,review_name_variation,164,0.0004966360736836,0.6437488242674722,£100M–<£1B
SUP_ID:GB-COH-00414220,PA CONSULTING SERVICES LIMITED,155203607.84363636,50,50,1,id_multiple_names_review,review_name_variation,165,0.000492942364296,0.6442417666317681,£100M–<£1B
SUP_ID:GB-CFS-263680,Johal Dairies Limited,153571428.57142857,4,4,1,confirmed_id,no_name_conflict,166,0.0004877583977595,0.6447295250295277,£100M–<£1B
SUP_ID:GB-CFS-307681,Jones Lang LaSalle Ltd,152629850.62,1,1,1,confirmed_id,no_name_conflict,167,0.0004847678509031,0.6452142928804309,£100M–<£1B
SUP_ID:GB-CFS-268997,Savills UK Limited,152629850.62,1,1,1,confirmed_id,no_name_conflict,168,0.0004847678509031,0.645699060731334,£100M–<£1B
SUP_ID:GB-COH-00593232,ADECCO UK LIMITED,152566438.68168068,16,16,1,id_multiple_names_review,review_name_variation,169,0.00048456644817,0.6461836271795041,£100M–<£1B
SUP_ID:GB-CFS-268549,Atos IT Services UK Ltd,151971808.0,2,2,1,confirmed_id,no_name_conflict,170,0.0004826778409515,0.6466663050204556,£100M–<£1B
SUP_ID:GB-CFS-307078,LFB,150864515.0,1,1,1,confirmed_id,no_name_conflict,171,0.0004791609663313,0.647145465986787,£100M–<£1B
SUP_ID:GB-CFS-307074,Bio Products Laboratory Ltd,150864515.0,1,1,1,confirmed_id,no_name_conflict,172,0.0004791609663313,0.6476246269531184,£100M–<£1B
SUP_ID:GB-CFS-307077,Octapharma Limited,150864515.0,1,1,1,confirmed_id,no_name_conflict,173,0.0004791609663313,0.6481037879194498,£100M–<£1B
SUP_ID:GB-CFS-307075,Takeda UK Ltd,150864515.0,1,1,1,confirmed_id,no_name_conflict,174,0.0004791609663313,0.6485829488857812,£100M–<£1B
SUP_ID:GB-CFS-307076,Grifols UK Ltd.,150864515.0,1,1,1,confirmed_id,no_name_conflict,175,0.0004791609663313,0.6490621098521125,£100M–<£1B
SUP_ID:GB-CFS-155533,Compass Contract Services (UK) Limited,150000000.0,1,1,1,confirmed_id,no_name_conflict,176,0.000476415179207,0.6495385250313196,£100M–<£1B
SUP_ID:GB-CFS-309323,CTM,150000000.0,1,1,1,confirmed_id,no_name_conflict,177,0.000476415179207,0.6500149402105266,£100M–<£1B
SUP_ID:GB-CFS-308674,Each Person,150000000.0,1,1,1,confirmed_id,no_name_conflict,178,0.000476415179207,0.6504913553897337,£100M–<£1B
SUP_ID:GB-CFS-308673,SME HCI Ltd (trading as Vivup),150000000.0,1,1,1,confirmed_id,no_name_conflict,179,0.000476415179207,0.6509677705689407,£100M–<£1B
SUP_ID:GB-CFS-307626,Epic,147961020.0,2,2,1,confirmed_id,no_name_conflict,180,0.000469939172393,0.6514377097413337,£100M–<£1B
SUP_ID:GB-COH-02295904,VINCI CONSTRUCTION UK LIMITED,147457694.02666667,4,4,1,confirmed_id,no_name_conflict,181,0.0004683405581678,0.6519060502995015,£100M–<£1B
SUP_ID:GB-COH-02731277,Mastek (UK) Ltd,147453353.0,10,10,1,id_multiple_names_review,review_name_variation,182,0.0004683267706278,0.6523743770701294,£100M–<£1B
SUP_ID:GB-CFS-305968,HUMBER TEACHING NHS FOUNDATION TRUST,142573225.0,1,1,1,confirmed_id,no_name_conflict,183,0.0004528269902566,0.652827204060386,£100M–<£1B
SUP_ID:GB-COH-OC303675,Deloitte LLP,142046295.07878786,38,38,1,id_multiple_names_review,review_name_variation,184,0.0004511534075043,0.6532783574678903,£100M–<£1B
SUP_ID:GB-CFS-327931,Kent Community Health NHS Foundation Trust,141373906.0,1,1,1,confirmed_id,no_name_conflict,185,0.0004490178317479,0.6537273752996382,£100M–<£1B
SUP_ID:GB-COH-06976230,Mitie Care and Custody Limited,140684575.0,1,1,1,confirmed_id,no_name_conflict,186,0.0004468284467352,0.6541742037463735,£100M–<£1B
SUP_ID:GB-COH-02579852,Insight Direct (UK) Ltd,138741377.35372093,65,65,1,id_multiple_names_review,review_name_variation,187,0.0004406566543693,0.6546148604007428,£100M–<£1B
SUP_ID:GB-COH-06903140,REED SPECIALIST RECRUITMENT LIMITED,137844432.60999998,54,54,1,id_multiple_names_review,review_name_variation,188,0.0004378078670972,0.65505266826784,£100M–<£1B
SUP_ID:GB-CFS-305572,Raynor Foods,131385793.33333334,3,3,1,confirmed_id,no_name_conflict,189,0.0004172945751743,0.6554699628430144,£100M–<£1B
SUP_ID:GB-COH-00414948,Rheinmetall BAE Systems Land Limited,128977849.78,4,4,1,id_multiple_names_review,review_name_variation,190,0.0004096467027778,0.6558796095457923,£100M–<£1B
SUP_ID:GB-CFS-329212,Equans E&S Solutions Limited,128000000.0,1,1,1,confirmed_id,no_name_conflict,191,0.0004065409529233,0.6562861504987156,£100M–<£1B
SUP_ID:GB-COH-946107,Biffa Waste Services Ltd,127500000.0,1,1,1,confirmed_id,no_name_conflict,192,0.0004049529023259,0.6566911034010416,£100M–<£1B
SUP_ID:GB-COH-3843329,HW Martin Waste Ltd,127500000.0,1,1,1,confirmed_id,no_name_conflict,193,0.0004049529023259,0.6570960563033676,£100M–<£1B
SUP_ID:GB-CFS-320387,Cook Defence Systems,125000000.0,1,1,1,confirmed_id,no_name_conflict,194,0.0003970126493391,0.6574930689527069,£100M–<£1B
SUP_ID:GB-CFS-318900,Lockton LLP,125000000.0,1,1,1,confirmed_id,no_name_conflict,195,0.0003970126493391,0.6578900816020461,£100M–<£1B
SUP_ID:GB-CFS-321807,CHANGE GROW LIVE SERVICES LTD,124537784.0,1,1,1,confirmed_id,no_name_conflict,196,0.0003955446045493,0.6582856262065955,£100M–<£1B
SUP_ID:GB-CFS-250225,ACCENTURE (UK) LIMITED,124519000.0,3,3,1,confirmed_id,no_name_conflict,197,0.0003954849446645,0.65868111115126,£100M–<£1B
SUP_ID:GB-COH-04055519,Crayon Limited,122233222.98,5,5,1,id_multiple_names_review,review_name_variation,198,0.0003882250855404,0.6590693362368005,£100M–<£1B
SUP_ID:GB-COH-04478840,Teach First,121687471.67,3,3,1,confirmed_id,no_name_conflict,199,0.0003864917241527,0.6594558279609533,£100M–<£1B
SUP_ID:GB-COH-SC114142,Bell Group Limited,120776721.46931034,19,19,1,id_multiple_names_review,review_name_variation,200,0.0003835990893522,0.6598394270503055,£100M–<£1B
SUP_ID:GB-CFS-310240,Muse Developments Ltd,120000000.0,1,1,1,confirmed_id,no_name_conflict,201,0.0003811321433656,0.6602205591936712,£100M–<£1B
SUP_ID:GB-CFS-196547,PA CONSULTING SERVICES LIMITED,119133292.0,14,14,1,confirmed_id,no_name_conflict,202,0.0003783793910513,0.6605989385847225,£100M–<£1B
SUP_ID:GB-CFS-170066,Matrix SCM,119100000.0,1,1,1,confirmed_id,no_name_conflict,203,0.0003782736522903,0.6609772122370129,£100M–<£1B
SUP_ID:GB-CFS-311096,Kier Construction Limited,117704542.95,1,1,1,confirmed_id,no_name_conflict,204,0.0003738415394867,0.6613510537764996,£100M–<£1B
SUP_ID:GB-CFS-319375,Rheinmetall MAN Military Vehicles UK,117220143.0,1,1,1,confirmed_id,no_name_conflict,205,0.0003723030362267,0.6617233568127264,£100M–<£1B
SUP_ID:GB-CFS-296029,Rheinmetall MAN Military Vehicles,117220143.0,1,1,1,confirmed_id,no_name_conflict,206,0.0003723030362267,0.6620956598489532,£100M–<£1B
SUP_ID:GB-COH-03771032,Switchshop Limited,116840525.14744186,4,4,1,id_multiple_names_review,review_name_variation,207,0.0003710973315117,0.662466757180465,£100M–<£1B
SUP_ID:GB-CFS-306284,HONEYBEERECRUITMENT.COM LTD,115200000.0,1,1,1,confirmed_id,no_name_conflict,208,0.000365886857631,0.6628326440380959,£100M–<£1B
SUP_ID:GB-COH-01584718,COMPUTACENTER (UK) LIMITED,113849838.51372091,35,35,1,id_multiple_names_review,review_name_variation,209,0.0003615986081213,0.6631942426462173,£100M–<£1B
SUP_ID:GB-CFS-284661,Insight Direct (UK) Ltd,108650555.55555557,2,2,1,confirmed_id,no_name_conflict,210,0.0003450851593062,0.6635393278055236,£100M–<£1B
SUP_ID:GB-CFS-312315,BTG Gases,107750000.0,1,1,1,confirmed_id,no_name_conflict,211,0.0003422249037303,0.663881552709254,£100M–<£1B
SUP_ID:GB-CFS-312313,Flogas Medical Gases,107750000.0,1,1,1,confirmed_id,no_name_conflict,212,0.0003422249037303,0.6642237776129843,£100M–<£1B
SUP_ID:GB-CFS-312316,Air Products,107750000.0,1,1,1,confirmed_id,no_name_conflict,213,0.0003422249037303,0.6645660025167147,£100M–<£1B
SUP_ID:GB-CFS-312314,BOC Ltd,107750000.0,1,1,1,confirmed_id,no_name_conflict,214,0.0003422249037303,0.6649082274204451,£100M–<£1B
SUP_ID:GB-CFS-318238,Axis Europe Limited,107500000.0,3,3,1,confirmed_id,no_name_conflict,215,0.0003414308784317,0.6652496582988768,£100M–<£1B
SUP_ID:GB-CFS-47681,Pick Everard,105634425.73934837,5,5,1,confirmed_id,no_name_conflict,216,0.0003355056257936,0.6655851639246705,£100M–<£1B
SUP_ID:GB-CFS-315753,Athona Ltd,105263157.89473684,1,1,1,confirmed_id,no_name_conflict,217,0.0003343264415487,0.6659194903662193,£100M–<£1B
SUP_ID:GB-CFS-315752,The Deepings Practice,105263157.89473684,1,1,1,confirmed_id,no_name_conflict,218,0.0003343264415487,0.6662538168077682,£100M–<£1B
SUP_ID:GB-CFS-315758,TESLA RADIOLOGY SOLUTIONS LTD,105263157.89473684,1,1,1,confirmed_id,no_name_conflict,219,0.0003343264415487,0.666588143249317,£100M–<£1B
SUP_ID:GB-CFS-315757,National Clinical Insourcing,105263157.89473684,1,1,1,confirmed_id,no_name_conflict,220,0.0003343264415487,0.6669224696908659,£100M–<£1B
SUP_ID:GB-CFS-315754,Clinical Reset Ltd,105263157.89473684,1,1,1,confirmed_id,no_name_conflict,221,0.0003343264415487,0.6672567961324147,£100M–<£1B
SUP_ID:GB-CFS-315755,Langley Clark Insourcing Limited,105263157.89473684,1,1,1,confirmed_id,no_name_conflict,222,0.0003343264415487,0.6675911225739636,£100M–<£1B
SUP_ID:GB-CFS-315759,Secure Healthcare Solutions,105263157.89473684,1,1,1,confirmed_id,no_name_conflict,223,0.0003343264415487,0.6679254490155124,£100M–<£1B
SUP_ID:GB-CFS-315756,Pulse Health Group Limited,105263157.89473684,1,1,1,confirmed_id,no_name_conflict,224,0.0003343264415487,0.6682597754570613,£100M–<£1B
SUP_ID:GB-CFS-315751,Radiology Management Solutions Ltd,105263157.89473684,1,1,1,confirmed_id,no_name_conflict,225,0.0003343264415487,0.6685941018986101,£100M–<£1B
SUP_ID:GB-CFS-315747,Trust Health Ltd,105263157.89473684,1,1,1,confirmed_id,no_name_conflict,226,0.0003343264415487,0.668928428340159,£100M–<£1B
SUP_ID:GB-CFS-315750,Complete Healthcare Solutions Ltd,105263157.89473684,1,1,1,confirmed_id,no_name_conflict,227,0.0003343264415487,0.6692627547817078,£100M–<£1B
SUP_ID:GB-CFS-315742,CaRiMed,105263157.89473684,1,1,1,confirmed_id,no_name_conflict,228,0.0003343264415487,0.6695970812232567,£100M–<£1B
SUP_ID:GB-CFS-315743,SAH Diagnostics Ltd,105263157.89473684,1,1,1,confirmed_id,no_name_conflict,229,0.0003343264415487,0.6699314076648055,£100M–<£1B
SUP_ID:GB-CFS-315741,Optegra UK Ltd,105263157.89473684,1,1,1,confirmed_id,no_name_conflict,230,0.0003343264415487,0.6702657341063544,£100M–<£1B
SUP_ID:GB-CFS-315744,Atlas Diagnostics Limited,105263157.89473684,1,1,1,confirmed_id,no_name_conflict,231,0.0003343264415487,0.6706000605479032,£100M–<£1B
SUP_ID:GB-CFS-315746,AM Diagnostic Imaging Ltd,105263157.89473684,1,1,1,confirmed_id,no_name_conflict,232,0.0003343264415487,0.6709343869894521,£100M–<£1B
SUP_ID:GB-CFS-315745,Insource Medicare,105263157.89473684,1,1,1,confirmed_id,no_name_conflict,233,0.0003343264415487,0.6712687134310009,£100M–<£1B
SUP_ID:GB-CFS-315748,DermIS LLP,105263157.89473684,1,1,1,confirmed_id,no_name_conflict,234,0.0003343264415487,0.6716030398725498,£100M–<£1B
SUP_ID:GB-CFS-315749,Oswestry Orthopaedics LLP,105263157.89473684,1,1,1,confirmed_id,no_name_conflict,235,0.0003343264415487,0.6719373663140986,£100M–<£1B
SUP_ID:GB-COH-12318554,Carbon3 Ltd,103888888.8888889,2,2,1,id_multiple_names_review,review_name_variation,236,0.0003299616241174,0.6722673279382161,£100M–<£1B
SUP_ID:GB-CFS-285095,ATKINSRÉALIS PPS LIMITED,103394805.33333331,2,2,1,confirmed_id,no_name_conflict,237,0.0003283923647463,0.6725957203029624,£100M–<£1B
SUP_ID:GB-CFS-322889,Turner and Townsend Project Management Ltd,103333333.33333331,1,1,1,confirmed_id,no_name_conflict,238,0.0003281971234537,0.6729239174264162,£100M–<£1B
SUP_ID:GB-CFS-29107,J Hopkins (Contractors) Ltd,100948764.43,2,2,1,confirmed_id,no_name_conflict,239,0.0003206234913109,0.6732445409177272,£100M–<£1B
SUP_ID:GB-CFS-146099,John Sisk & Son (Holdings) Ltd,100775000.0,2,2,1,confirmed_id,no_name_conflict,240,0.0003200715978972,0.6735646125156245,£100M–<£1B
SUP_ID:GB-CFS-28653,The Casey Group Ltd,100000000.0,1,1,1,confirmed_id,no_name_conflict,241,0.0003176101194713,0.6738822226350959,£10M–<£100M
SUP_ID:GB-CFS-30216,Dowhigh Limited,100000000.0,1,1,1,confirmed_id,no_name_conflict,242,0.0003176101194713,0.6741998327545673,£10M–<£100M
SUP_ID:GB-CFS-30217,Eric Wright Civil Engineering Ltd,100000000.0,1,1,1,confirmed_id,no_name_conflict,243,0.0003176101194713,0.6745174428740387,£10M–<£100M
SUP_ID:GB-CFS-324906,HA Civils,100000000.0,1,1,1,confirmed_id,no_name_conflict,244,0.0003176101194713,0.6748350529935101,£10M–<£100M
SUP_ID:GB-CFS-306681,ABCA Systems Ltd,100000000.0,2,2,1,confirmed_id,no_name_conflict,245,0.0003176101194713,0.6751526631129815,£10M–<£100M
SUP_ID:GB-COH-SC646980,Autonomous iOt,100000000.0,1,1,1,confirmed_id,no_name_conflict,246,0.0003176101194713,0.6754702732324529,£10M–<£100M
SUP_ID:GB-CFS-324907,Keltbray Highways Ltd,100000000.0,1,1,1,confirmed_id,no_name_conflict,247,0.0003176101194713,0.6757878833519243,£10M–<£100M
SUP_ID:GB-CFS-327148,Keepmoat Homes Limited,100000000.0,1,1,1,confirmed_id,no_name_conflict,248,0.0003176101194713,0.6761054934713957,£10M–<£100M
SUP_ID:GB-CFS-152840,John Graham Construction Ltd,100000000.0,1,1,1,confirmed_id,no_name_conflict,249,0.0003176101194713,0.6764231035908671,£10M–<£100M
SUP_ID:GB-COH-00002065,LLOYDS BANK PLC,99875000.0,5,5,1,confirmed_id,no_name_conflict,250,0.000317213106822,0.6767403166976891,£10M–<£100M
SUP_ID:GB-CFS-209949,Manning Gottlieb OMD,99300000.0,2,2,1,confirmed_id,no_name_conflict,251,0.000315386848635,0.6770557035463242,£10M–<£100M
SUP_ID:GB-CFS-319952,SEFE ENERGY LIMITED,99166666.66666669,1,1,1,confirmed_id,no_name_conflict,252,0.0003149633684757,0.6773706669148,£10M–<£100M
SUP_ID:GB-CFS-319950,Bryt Energy Limited,99166666.66666669,1,1,1,confirmed_id,no_name_conflict,253,0.0003149633684757,0.6776856302832758,£10M–<£100M
SUP_ID:GB-CFS-319948,SMARTESTENERGY LIMITED,99166666.66666669,1,1,1,confirmed_id,no_name_conflict,254,0.0003149633684757,0.6780005936517516,£10M–<£100M
SUP_ID:GB-CFS-319949,NPower Limited,99166666.66666669,1,1,1,confirmed_id,no_name_conflict,255,0.0003149633684757,0.6783155570202274,£10M–<£100M
SUP_ID:GB-CFS-319953,TOTALENERGIES GAS & POWER LIMITED,99166666.66666669,1,1,1,confirmed_id,no_name_conflict,256,0.0003149633684757,0.6786305203887032,£10M–<£100M
SUP_ID:GB-CFS-319951,TOTALENERGIES GAS & POWER LIMITED,99166666.66666669,1,1,1,confirmed_id,no_name_conflict,257,0.0003149633684757,0.678945483757179,£10M–<£100M
SUP_ID:GB-CFS-329147,Novuna Vehicle Solutions,99081110.0,1,1,1,confirmed_id,no_name_conflict,258,0.0003146916318445,0.6792601753890235,£10M–<£100M
SUP_ID:GB-COH-03485201,Dot Medical Limited,99070316.3508772,2,2,1,confirmed_id,no_name_conflict,259,0.0003146573501226,0.6795748327391462,£10M–<£100M
SUP_ID:GB-CFS-310111,Wates Construction,98850529.0,1,1,1,confirmed_id,no_name_conflict,260,0.0003139592832549,0.6798887920224012,£10M–<£100M
SUP_ID:GB-COH-7527443,MMGRP Limited,98166541.0,1,1,1,confirmed_id,no_name_conflict,261,0.0003117868681509,0.6802005788905522,£10M–<£100M
SUP_ID:GB-COH-06280579,Firetext Communications Ltd,98166541.0,1,1,1,confirmed_id,no_name_conflict,262,0.0003117868681509,0.6805123657587032,£10M–<£100M
SUP_ID:GB-COH-04546820,SANDERSON GOVERNMENT AND DEFENCE LIMITED,98156849.18,5,5,1,confirmed_id,no_name_conflict,263,0.0003117560859499,0.6808241218446531,£10M–<£100M
SUP_ID:GB-CFS-309841,Vitol Aviation UK LTD,97220000.0,1,1,1,confirmed_id,no_name_conflict,264,0.00030878055815,0.6811329024028032,£10M–<£100M
SUP_ID:GB-CFS-309840,Ampol Singapore Trading Pte Ltd,97220000.0,1,1,1,confirmed_id,no_name_conflict,265,0.00030878055815,0.6814416829609533,£10M–<£100M
SUP_ID:GB-CFS-267291,KAINOS SOFTWARE LIMITED,97134441.0,7,7,1,confirmed_id,no_name_conflict,266,0.0003085088141079,0.6817501917750612,£10M–<£100M
SUP_ID:GB-CFS-316562,ALEXANDER MANN SOLUTIONS LIMITED,97085859.0,8,8,1,confirmed_id,no_name_conflict,267,0.0003083545127596,0.6820585462878209,£10M–<£100M
SUP_ID:GB-COH-02472080,Galliford Try Building Limited,96036984.83,8,8,1,id_multiple_names_review,review_name_variation,268,0.0003050231822552,0.6823635694700761,£10M–<£100M
SUP_ID:GB-COH-12053049,Meril UK Pvt Ltd,95589743.58974358,3,3,1,id_multiple_names_review,review_name_variation,269,0.0003036026988177,0.6826671721688939,£10M–<£100M
SUP_ID:GB-CFS-293103,Delifresh Ltd,95238095.23809524,2,2,1,confirmed_id,no_name_conflict,270,0.0003024858280679,0.6829696579969619,£10M–<£100M
SUP_ID:GB-COH-4522396,MTX Contracts Ltd,95138888.8888889,2,2,1,confirmed_id,no_name_conflict,271,0.0003021707386637,0.6832718287356255,£10M–<£100M
SUP_ID:GB-CFS-252088,KAEFER LIMITED,95000000.0,1,1,1,confirmed_id,no_name_conflict,272,0.0003017296134977,0.6835735583491234,£10M–<£100M
SUP_ID:GB-CFS-324445,Connected Kerb Ltd,95000000.0,1,1,1,confirmed_id,no_name_conflict,273,0.0003017296134977,0.6838752879626212,£10M–<£100M
SUP_ID:GB-CFS-8211,Ian Williams Limited,93750000.0,1,1,1,confirmed_id,no_name_conflict,274,0.0002977594870043,0.6841730474496256,£10M–<£100M
SUP_ID:GB-CFS-323389,ALEXANDER MANN SOLUTIONS LIMITED,93380480.0,2,2,1,confirmed_id,no_name_conflict,275,0.0002965858540909,0.6844696333037165,£10M–<£100M
SUP_ID:GB-COH-01679046,Thomson Reuters (Professional) UK Limited,92949601.13333333,4,4,1,id_multiple_names_review,review_name_variation,276,0.0002952173392077,0.6847648506429241,£10M–<£100M
SUP_ID:GB-COH-06426331,Rhodar Industrial Services Ltd,92814996.01980196,4,4,1,id_multiple_names_review,review_name_variation,277,0.0002947898197458,0.68505964046267,£10M–<£100M
SUP_ID:GB-COH-07128396,The Window Company (Contracts) Ltd,90250000.0,2,2,1,confirmed_id,no_name_conflict,278,0.0002866431328228,0.6853462835954929,£10M–<£100M
SUP_ID:GB-COH-03740408,Ecolution Group,90134677.0,3,3,1,id_multiple_names_review,review_name_variation,279,0.0002862768553048,0.6856325604507977,£10M–<£100M
SUP_ID:GB-COH-03161192,Armour Hart Group Ltd,90041580.6,2,2,1,confirmed_id,no_name_conflict,280,0.0002859811717175,0.6859185416225152,£10M–<£100M
SUP_ID:GB-CFS-306037,Thermoserv Ltd,90000000.0,1,1,1,confirmed_id,no_name_conflict,281,0.0002858491075242,0.6862043907300395,£10M–<£100M
SUP_ID:GB-CFS-262056,Smith and Byford,90000000.0,1,1,1,confirmed_id,no_name_conflict,282,0.0002858491075242,0.6864902398375637,£10M–<£100M
SUP_ID:GB-COH-13761527,Libra Utility Services Ltd,90000000.0,1,1,1,confirmed_id,no_name_conflict,283,0.0002858491075242,0.686776088945088,£10M–<£100M
SUP_ID:GB-COH-0517564,PiLON Ltd,90000000.0,1,1,1,confirmed_id,no_name_conflict,284,0.0002858491075242,0.6870619380526123,£10M–<£100M
SUP_ID:GB-COH-00533562,W G Wigginton Ltd,90000000.0,2,2,1,id_multiple_names_review,review_name_variation,285,0.0002858491075242,0.6873477871601366,£10M–<£100M
SUP_ID:GB-COH-0876569,Ventro Ltd,90000000.0,1,1,1,confirmed_id,no_name_conflict,286,0.0002858491075242,0.6876336362676608,£10M–<£100M
SUP_ID:GB-COH-01181590,Greyline Builders Ltd,90000000.0,1,1,1,confirmed_id,no_name_conflict,287,0.0002858491075242,0.6879194853751851,£10M–<£100M
SUP_ID:GB-COH-03433231,Kingsley Roofing (London) Limited,90000000.0,1,1,1,confirmed_id,no_name_conflict,288,0.0002858491075242,0.6882053344827094,£10M–<£100M
